JPhCS....	J. Phys. Conference series
JPhCS....	J. Phys. CS
JPalg....	J. Palaeogeogr.
JPall....	J. Paleaolimnol.
JPRS.....	J. Photogram. Remote Sens.
JGSoc....	J. Geol. Soc.
JGSoc....	J. Geol. Soc. Londn.
JG.......	J. Geology
JGRD.....	J. Geophys Res. Atm.
JGRD.....	J. Geophys Res. Atmos.
JGRB.....	J. Geophys Res. Earth
JGRB.....	J. Geophys. Res. Sol. EA
JGRA.....	J. Geophys. Res. Sp. Phys.
JGRG.....	J. Geophys Res. Biogeo.
